,Park Name,Park Code,State,Year,Month,Recreation Visitors,Non-Recreation Visitors,Recreation Visitor Hours,Non-Recreation Hours,Concession Lodging,Tent Campers,RV Campers,Concession Camping,Backcountry Campers,Misc Campers,Non-Recreation Overnight Stays,Total Overnight Stays,Month_Num,Date,Join Code,Region,Division,Park Name Only,Name,Date established as park[7][12],Area (2021)[13],LAT,LONG
832,Black Canyon of the Gunnison National Park,BLCA,CO,2018,May,48554,0,344951,0,0,3240,2728,0,313,0,0,6281.0,5,2018-05-01,BLCA2018,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
833,Black Canyon of the Gunnison National Park,BLCA,CO,2018,June,42306,0,320474,0,0,3479,2475,0,543,0,0,6497.0,6,2018-06-01,BLCA2018,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
834,Black Canyon of the Gunnison National Park,BLCA,CO,2018,July,44962,0,344365,0,0,4265,2576,0,413,0,0,7254.0,7,2018-07-01,BLCA2018,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
835,Black Canyon of the Gunnison National Park,BLCA,CO,2018,August,46511,0,318031,0,0,3548,2212,0,283,0,0,6044.0,8,2018-08-01,BLCA2018,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
836,Black Canyon of the Gunnison National Park,BLCA,CO,2018,September,46915,0,259107,0,0,1549,1227,0,275,0,0,3051.0,9,2018-09-01,BLCA2018,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
837,Black Canyon of the Gunnison National Park,BLCA,CO,2018,October,22062,0,84034,0,0,1311,607,0,109,0,0,2027.0,10,2018-10-01,BLCA2018,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
838,Black Canyon of the Gunnison National Park,BLCA,CO,2018,November,21674,0,69982,0,0,1169,410,0,0,0,0,1579.0,11,2018-11-01,BLCA2018,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
839,Black Canyon of the Gunnison National Park,BLCA,CO,2018,December,3732,0,8304,0,0,30,6,0,0,0,0,36.0,12,2018-12-01,BLCA2018,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
840,Black Canyon of the Gunnison National Park,BLCA,CO,2019,January,4921,0,8886,0,0,3,0,0,0,0,0,3.0,1,2019-01-01,BLCA2019,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
841,Black Canyon of the Gunnison National Park,BLCA,CO,2019,February,6369,0,17066,0,0,11,0,0,2,0,0,13.0,2,2019-02-01,BLCA2019,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
842,Black Canyon of the Gunnison National Park,BLCA,CO,2019,March,12180,0,26934,0,0,64,20,0,0,0,0,83.0,3,2019-03-01,BLCA2019,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
843,Black Canyon of the Gunnison National Park,BLCA,CO,2019,April,25077,0,59350,0,0,140,394,0,68,0,0,602.0,4,2019-04-01,BLCA2019,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
844,Black Canyon of the Gunnison National Park,BLCA,CO,2019,May,75198,0,409684,0,0,2780,1836,0,244,0,0,4860.0,5,2019-05-01,BLCA2019,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
845,Black Canyon of the Gunnison National Park,BLCA,CO,2019,June,75289,0,435444,0,0,3550,2502,0,576,0,0,6628.0,6,2019-06-01,BLCA2019,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
846,Black Canyon of the Gunnison National Park,BLCA,CO,2019,July,51368,0,342640,0,0,3585,2127,0,441,0,0,6153.0,7,2019-07-01,BLCA2019,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
847,Black Canyon of the Gunnison National Park,BLCA,CO,2019,August,80046,0,430953,0,0,3526,2004,0,267,0,0,5797.0,8,2019-08-01,BLCA2019,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
848,Black Canyon of the Gunnison National Park,BLCA,CO,2019,September,48420,0,267642,0,0,1659,1666,0,164,0,0,3489.0,9,2019-09-01,BLCA2019,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
849,Black Canyon of the Gunnison National Park,BLCA,CO,2019,October,25828,0,127525,0,0,2037,1397,0,93,0,0,3527.0,10,2019-10-01,BLCA2019,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
850,Black Canyon of the Gunnison National Park,BLCA,CO,2019,November,22684,0,54417,0,0,427,269,0,6,0,0,701.0,11,2019-11-01,BLCA2019,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
851,Black Canyon of the Gunnison National Park,BLCA,CO,2019,December,5438,0,13962,0,0,14,58,0,0,0,0,72.0,12,2019-12-01,BLCA2019,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
852,Black Canyon of the Gunnison National Park,BLCA,CO,2020,January,8107,0,19759,0,0,3,14,0,0,0,0,17.0,1,2020-01-01,BLCA2020,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
853,Black Canyon of the Gunnison National Park,BLCA,CO,2020,February,9112,0,21408,0,0,7,13,0,2,0,0,22.0,2,2020-02-01,BLCA2020,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
854,Black Canyon of the Gunnison National Park,BLCA,CO,2020,March,5849,0,11305,0,0,7,13,0,0,0,0,20.0,3,2020-03-01,BLCA2020,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
855,Black Canyon of the Gunnison National Park,BLCA,CO,2020,April,19803,0,34708,0,0,0,0,0,0,0,0,0.0,4,2020-04-01,BLCA2020,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
856,Black Canyon of the Gunnison National Park,BLCA,CO,2020,May,25976,0,107752,0,0,0,0,0,0,0,0,0.0,5,2020-05-01,BLCA2020,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
857,Black Canyon of the Gunnison National Park,BLCA,CO,2020,June,27583,0,265350,0,0,3514,1901,0,721,0,0,6137.0,6,2020-06-01,BLCA2020,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
858,Black Canyon of the Gunnison National Park,BLCA,CO,2020,July,61521,0,426274,0,0,4953,2366,0,631,0,0,7951.0,7,2020-07-01,BLCA2020,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
859,Black Canyon of the Gunnison National Park,BLCA,CO,2020,August,58097,0,387074,0,0,4427,1887,0,525,0,0,6839.0,8,2020-08-01,BLCA2020,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
860,Black Canyon of the Gunnison National Park,BLCA,CO,2020,September,48257,0,334776,0,0,3249,2548,0,281,0,0,6077.0,9,2020-09-01,BLCA2020,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
861,Black Canyon of the Gunnison National Park,BLCA,CO,2020,October,47739,0,188031,0,0,2024,1913,0,223,0,0,4160.0,10,2020-10-01,BLCA2020,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
862,Black Canyon of the Gunnison National Park,BLCA,CO,2020,November,23249,0,59586,0,0,526,299,0,36,0,0,861.0,11,2020-11-01,BLCA2020,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
863,Black Canyon of the Gunnison National Park,BLCA,CO,2020,December,6327,0,18785,0,0,58,25,0,0,0,0,83.0,12,2020-12-01,BLCA2020,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
864,Black Canyon of the Gunnison National Park,BLCA,CO,2021,January,8759,0,25291,0,0,25,47,0,0,0,0,72.0,1,2021-01-01,BLCA2021,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
865,Black Canyon of the Gunnison National Park,BLCA,CO,2021,February,7287,0,22630,0,0,26,48,0,0,0,0,74.0,2,2021-02-01,BLCA2021,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
866,Black Canyon of the Gunnison National Park,BLCA,CO,2021,March,7236,0,21324,0,0,162,94,0,18,0,0,274.0,3,2021-03-01,BLCA2021,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
867,Black Canyon of the Gunnison National Park,BLCA,CO,2021,April,14159,0,44361,0,0,353,182,0,124,0,0,658.0,4,2021-04-01,BLCA2021,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
868,Black Canyon of the Gunnison National Park,BLCA,CO,2021,May,34729,0,249404,0,0,2326,1325,0,381,0,0,4031.0,5,2021-05-01,BLCA2021,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
869,Black Canyon of the Gunnison National Park,BLCA,CO,2021,June,47411,0,346609,0,0,3563,2562,0,608,0,0,6733.0,6,2021-06-01,BLCA2021,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
870,Black Canyon of the Gunnison National Park,BLCA,CO,2021,July,54392,0,375075,0,0,3895,2693,0,274,0,0,6862.0,7,2021-07-01,BLCA2021,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
871,Black Canyon of the Gunnison National Park,BLCA,CO,2021,August,47104,0,328163,0,0,3302,2385,0,354,0,0,6041.0,8,2021-08-01,BLCA2021,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
872,Black Canyon of the Gunnison National Park,BLCA,CO,2021,September,44884,0,280689,0,0,1824,2454,0,129,0,0,4406.0,9,2021-09-01,BLCA2021,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
873,Black Canyon of the Gunnison National Park,BLCA,CO,2021,October,22757,0,113476,0,0,1262,1626,0,103,0,0,2991.0,10,2021-10-01,BLCA2021,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
874,Black Canyon of the Gunnison National Park,BLCA,CO,2021,November,12356,0,37329,0,0,271,379,0,44,0,0,695.0,11,2021-11-01,BLCA2021,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
875,Black Canyon of the Gunnison National Park,BLCA,CO,2021,December,7836,0,17172,0,0,11,30,0,0,0,0,42.0,12,2021-12-01,BLCA2021,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
876,Black Canyon of the Gunnison National Park,BLCA,CO,2022,January,7260,0,17787,0,0,6,17,0,0,0,0,22.0,1,2022-01-01,BLCA2022,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
877,Black Canyon of the Gunnison National Park,BLCA,CO,2022,February,6088,0,16069,0,0,11,28,0,0,0,0,39.0,2,2022-02-01,BLCA2022,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
878,Black Canyon of the Gunnison National Park,BLCA,CO,2022,March,9127,0,19426,0,0,24,42,0,7,0,0,73.0,3,2022-03-01,BLCA2022,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
879,Black Canyon of the Gunnison National Park,BLCA,CO,2022,April,13755,0,41994,0,0,197,333,0,14,0,0,544.0,4,2022-04-01,BLCA2022,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
880,Black Canyon of the Gunnison National Park,BLCA,CO,2022,May,30145,0,199732,0,0,1510,1306,0,291,0,0,3106.0,5,2022-05-01,BLCA2022,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
881,Black Canyon of the Gunnison National Park,BLCA,CO,2022,June,31658,0,269793,0,0,2777,2712,0,448,0,0,5937.0,6,2022-06-01,BLCA2022,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
882,Black Canyon of the Gunnison National Park,BLCA,CO,2022,July,50608,0,341865,0,0,3400,2676,0,232,0,0,6308.0,7,2022-07-01,BLCA2022,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
883,Black Canyon of the Gunnison National Park,BLCA,CO,2022,August,50031,0,310091,0,0,2510,2151,0,362,0,0,5023.0,8,2022-08-01,BLCA2022,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
884,Black Canyon of the Gunnison National Park,BLCA,CO,2022,September,42758,0,293193,0,0,2865,2261,0,226,0,0,5352.0,9,2022-09-01,BLCA2022,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
885,Black Canyon of the Gunnison National Park,BLCA,CO,2022,October,23413,0,109406,0,0,1374,1247,0,101,0,0,2722.0,10,2022-10-01,BLCA2022,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
886,Black Canyon of the Gunnison National Park,BLCA,CO,2022,November,17257,0,36884,0,0,166,122,0,0,0,0,288.0,11,2022-11-01,BLCA2022,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
887,Black Canyon of the Gunnison National Park,BLCA,CO,2022,December,15157,0,31254,0,0,14,50,0,4,0,0,68.0,12,2022-12-01,BLCA2022,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
888,Black Canyon of the Gunnison National Park,BLCA,CO,2023,January,15001,0,32200,0,0,8,25,0,0,0,0,33.0,1,2023-01-01,BLCA2023,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
889,Black Canyon of the Gunnison National Park,BLCA,CO,2023,February,7534,0,18018,0,0,4,24,0,0,0,0,28.0,2,2023-02-01,BLCA2023,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
890,Black Canyon of the Gunnison National Park,BLCA,CO,2023,March,8363,0,18636,0,0,15,33,0,0,0,0,48.0,3,2023-03-01,BLCA2023,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
891,Black Canyon of the Gunnison National Park,BLCA,CO,2023,April,11376,0,27920,0,0,70,237,0,1,0,0,308.0,4,2023-04-01,BLCA2023,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
892,Black Canyon of the Gunnison National Park,BLCA,CO,2023,May,31876,0,210356,0,0,2162,1692,0,18,0,0,3872.0,5,2023-05-01,BLCA2023,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
893,Black Canyon of the Gunnison National Park,BLCA,CO,2023,June,50739,0,354726,0,0,3588,2712,0,257,0,0,6557.0,6,2023-06-01,BLCA2023,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
894,Black Canyon of the Gunnison National Park,BLCA,CO,2023,July,53534,0,350494,0,0,3264,2753,0,171,0,0,6188.0,7,2023-07-01,BLCA2023,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
895,Black Canyon of the Gunnison National Park,BLCA,CO,2023,August,53177,0,351275,0,0,3736,2451,0,219,0,0,6406.0,8,2023-08-01,BLCA2023,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
896,Black Canyon of the Gunnison National Park,BLCA,CO,2023,September,56683,0,338732,0,0,2809,2464,0,102,0,0,5375.0,9,2023-09-01,BLCA2023,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
897,Black Canyon of the Gunnison National Park,BLCA,CO,2023,October,45493,0,163322,0,0,1417,1981,0,60,0,0,3459.0,10,2023-10-01,BLCA2023,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
898,Black Canyon of the Gunnison National Park,BLCA,CO,2023,November,17763,0,41220,0,0,147,274,0,0,0,0,421.0,11,2023-11-01,BLCA2023,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
899,Black Canyon of the Gunnison National Park,BLCA,CO,2023,December,5530,0,11167,0,0,28,44,0,0,0,0,72.0,12,2023-12-01,BLCA2023,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
900,Black Canyon of the Gunnison National Park,BLCA,CO,2024,January,6951,0,15046,0,0,17,47,0,0,0,0,64.0,1,2024-01-01,BLCA2024,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
901,Black Canyon of the Gunnison National Park,BLCA,CO,2024,February,6601,0,15880,0,0,13,35,0,0,0,0,48.0,2,2024-02-01,BLCA2024,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
902,Black Canyon of the Gunnison National Park,BLCA,CO,2024,March,9383,0,21129,0,0,44,94,0,0,0,0,138.0,3,2024-03-01,BLCA2024,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
903,Black Canyon of the Gunnison National Park,BLCA,CO,2024,April,10538,0,26879,0,0,81,171,0,10,0,0,262.0,4,2024-04-01,BLCA2024,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
904,Black Canyon of the Gunnison National Park,BLCA,CO,2024,May,34270,0,215835,0,0,1817,1240,0,176,0,0,3233.0,5,2024-05-01,BLCA2024,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
905,Black Canyon of the Gunnison National Park,BLCA,CO,2024,June,57224,0,379145,0,0,3767,2682,0,394,0,0,6843.0,6,2024-06-01,BLCA2024,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
906,Black Canyon of the Gunnison National Park,BLCA,CO,2024,July,53237,0,364224,0,0,4148,2459,0,252,0,0,6859.0,7,2024-07-01,BLCA2024,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
907,Black Canyon of the Gunnison National Park,BLCA,CO,2024,August,51827,0,322152,0,0,3056,2070,0,195,0,0,5321.0,8,2024-08-01,BLCA2024,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
908,Black Canyon of the Gunnison National Park,BLCA,CO,2024,September,54665,0,320398,0,0,2443,2177,0,117,0,0,4737.0,9,2024-09-01,BLCA2024,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
909,Black Canyon of the Gunnison National Park,BLCA,CO,2024,October,34019,0,130559,0,0,1229,1455,0,115,0,0,2800.0,10,2024-10-01,BLCA2024,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
910,Black Canyon of the Gunnison National Park,BLCA,CO,2024,November,11539,0,27159,0,0,152,125,0,10,0,0,287.0,11,2024-11-01,BLCA2024,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
911,Black Canyon of the Gunnison National Park,BLCA,CO,2024,December,5608,0,11210,0,0,28,22,0,4,0,0,54.0,12,2024-12-01,BLCA2024,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
912,Black Canyon of the Gunnison National Park,BLCA,CO,2025,January,9005,0,17566,0,0,14,19,0,0,0,0,33.0,1,2025-01-01,BLCA2025,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
913,Black Canyon of the Gunnison National Park,BLCA,CO,2025,February,7578,0,14435,0,0,7,7,0,0,0,0,13.0,2,2025-02-01,BLCA2025,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
914,Black Canyon of the Gunnison National Park,BLCA,CO,2025,March,10761,0,19856,0,0,0,0,0,4,0,0,4.0,3,2025-03-01,BLCA2025,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
915,Black Canyon of the Gunnison National Park,BLCA,CO,2025,April,12018,0,37218,0,0,215,296,0,40,0,0,550.0,4,2025-04-01,BLCA2025,West,Mountain,Black Canyon of the Gunnison,Black Canyon of the Gunnison,21-Oct-99,"30,779.83 acres (124.6 km2)",38.57,-107.72
